show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,duration_num,primary_country,primary_genre,Cluster
2723,0,4862,1603,621,603,1666,1994,6,219,127,1193,99.0,79,4,0
2734,0,5255,978,7493,621,1666,2015,6,203,125,8018,85.0,79,4,0
2745,0,5480,984,6482,603,1666,2008,8,17,20,2083,112.0,79,0,3
2756,0,5492,2044,3663,468,1666,2009,6,211,133,1886,91.0,69,4,0
2767,0,5524,4501,1844,589,1666,2019,7,211,185,1945,91.0,78,7,0
2779,0,6134,1382,7079,603,1666,2003,7,51,343,2442,141.0,79,12,3
2790,0,6464,828,1485,603,1666,2000,7,39,41,974,130.0,79,0,3
2801,0,6767,4273,7197,656,1666,2004,8,218,21,4842,98.0,79,0,0
2812,0,7118,2216,2564,632,1666,2016,8,8,197,1267,105.0,79,7,3
2823,0,7242,4221,74,603,1666,2013,8,4,345,269,101.0,79,13,3
2834,0,7371,4253,1124,603,1666,1991,8,8,20,5747,105.0,79,0,3
2845,0,7422,572,4781,603,1666,2011,8,23,344,1115,118.0,79,12,3
2856,0,7444,4088,3162,643,1666,2010,7,217,0,1657,97.0,79,0,0
2867,0,7457,570,1409,455,1666,2004,8,5,325,4114,102.0,69,12,3
2878,0,7539,1649,6323,603,1666,1995,7,19,513,235,114.0,79,35,1
2890,0,7571,3949,6781,603,1666,2000,8,16,470,3064,111.0,79,27,1
2901,0,8336,1372,3237,603,1666,2010,7,32,230,6712,125.0,79,7,3
2912,1,1426,4303,4489,603,1665,2021,9,138,502,2052,3.0,79,31,1
2923,0,7446,2231,7205,736,1665,2018,9,192,326,2271,76.0,80,12,0
2934,0,7857,1779,2332,736,1665,2021,8,23,57,503,118.0,80,0,3
2945,1,1396,4303,4009,736,1664,2021,14,0,433,5522,1.0,80,17,2
2956,0,2332,2957,3956,0,1664,2014,9,6,319,1590,103.0,86,12,3
2967,1,2749,4303,7246,506,1664,2021,9,138,104,4744,3.0,78,3,0
2978,0,3291,3816,4874,736,1664,2020,9,19,281,4050,114.0,80,10,3
2989,1,3768,4303,7246,736,1664,2009,9,0,385,5934,1.0,80,16,3
3001,1,4924,4303,7246,736,1664,2021,9,0,96,4637,1.0,80,3,3
3012,1,5306,4303,1312,603,1664,2021,11,110,483,5534,2.0,79,29,1
3023,0,5523,2957,7534,736,1664,2009,9,215,319,1836,95.0,80,12,0
3034,0,5972,2210,6922,736,1664,2021,11,47,52,2772,138.0,80,0,2
3045,0,7386,969,3130,736,1664,2021,11,17,25,664,112.0,80,0,2
3056,0,2490,2838,1584,368,1663,2013,12,214,220,8065,94.0,49,7,0
3067,0,5824,4021,1425,736,1663,2021,9,5,230,5836,102.0,80,7,3
3078,1,8122,4303,2954,736,1663,2021,14,0,75,6555,1.0,80,2,2
3089,0,835,919,3670,394,1662,2021,11,212,52,1845,92.0,55,0,0
3100,0,2372,2462,7246,603,1662,2019,9,199,274,3194,81.0,79,10,0
3112,1,6755,4303,7246,736,1662,2021,11,0,446,2719,1.0,80,21,2
3123,1,7155,1444,2492,603,1662,2021,9,185,257,456,7.0,79,8,0
3134,1,7742,4303,3564,736,1662,2021,11,0,241,5635,1.0,80,8,2
3145,1,439,4303,1621,603,1661,2021,9,138,506,3125,3.0,79,31,1
3156,0,1929,3408,460,251,1661,2012,11,53,52,7487,143.0,29,0,2
3167,0,3162,965,3199,736,1661,2021,9,204,513,947,86.0,80,35,1
3178,1,3207,4303,4808,212,1661,2021,11,138,243,7369,3.0,22,8,0
3189,1,4580,4303,3113,621,1661,2021,13,151,422,2941,4.0,79,17,2
3200,0,4608,2374,4075,736,1661,2021,9,41,200,2267,132.0,80,7,3
3211,1,5497,3630,3378,736,1661,2021,11,0,472,3068,1.0,80,28,1
3223,0,7569,4490,1846,185,1661,2019,11,22,332,8678,117.0,20,12,2
3234,1,7863,4303,536,603,1660,2019,11,1,156,4684,10.0,79,5,2
3245,1,8670,4303,4847,86,1660,2020,11,151,405,6640,4.0,10,16,0
3256,0,2012,3345,3019,603,1659,2012,8,78,36,1503,165.0,79,0,3
3267,0,231,822,2074,15,1658,2021,6,211,150,3124,91.0,1,4,0
3278,0,347,2940,5660,736,1658,2021,11,217,319,346,97.0,80,12,0
3289,0,802,2594,306,736,1658,2021,11,217,217,7499,97.0,80,7,0
3300,0,1096,3268,5629,736,1658,2021,11,30,46,7906,123.0,80,0,2
3311,1,2413,4303,5778,736,1658,2021,11,0,393,6066,1.0,80,16,2
3322,0,3819,2280,2430,736,1658,2021,11,214,353,7402,94.0,80,13,0
3335,1,4479,4303,4674,736,1658,2021,12,0,486,1573,1.0,80,29,1
3346,1,5835,4303,3947,736,1658,2021,12,0,90,6307,1.0,80,2,2
3357,1,6373,4303,7289,444,1658,2021,11,110,398,414,2.0,69,16,2
3368,0,7384,425,6546,506,1658,2021,11,16,337,1805,111.0,78,12,2
3379,1,7526,4303,7246,603,1658,2021,11,110,291,6743,2.0,79,11,2
3390,0,144,4303,7246,736,1657,2021,11,203,274,4767,85.0,80,10,0
3401,0,1463,3906,6692,736,1657,2015,13,180,121,8001,65.0,80,4,0
3412,0,1464,3392,7281,736,1657,2013,14,179,121,6757,64.0,80,4,0
3423,0,1460,3392,7281,736,1657,2009,14,183,121,2813,68.0,80,4,0
3434,0,1461,3392,7281,736,1657,2011,14,182,121,8750,67.0,80,4,0
3446,0,1462,3392,7280,736,1657,2010,14,181,121,5140,66.0,80,4,0
3457,0,1465,3392,7281,251,1657,2013,14,179,121,8021,64.0,29,4,0
3468,0,1466,3392,7281,736,1657,2013,14,179,121,7359,64.0,80,4,0
3479,0,1476,3392,7281,736,1657,2013,14,180,121,7733,65.0,80,4,0
3490,0,1474,3392,7281,736,1657,2013,14,179,121,1892,64.0,80,4,0
3501,0,1467,3392,7281,736,1657,2012,14,183,121,8427,68.0,80,4,0
3512,0,1477,3392,7280,251,1657,2009,14,183,121,2954,68.0,29,4,0
3523,0,1478,3392,7281,736,1657,2013,14,179,121,307,64.0,80,4,0
3534,0,1479,547,6693,736,1657,2015,14,177,121,2817,62.0,80,4,0
3545,0,1470,388,3616,736,1657,2019,13,178,121,424,63.0,80,4,0
3557,0,1480,3392,7281,736,1657,2010,14,184,150,6160,69.0,80,4,0
3568,0,1481,3392,7281,736,1657,2012,14,186,121,2816,70.0,80,4,0
3579,0,1482,3395,7281,736,1657,2014,14,178,121,1648,63.0,80,4,0
3590,0,1483,3392,7279,736,1657,2011,14,183,121,6589,68.0,80,4,0
3601,0,1484,3392,5691,736,1657,2011,14,190,121,6282,74.0,80,4,0
3612,0,1485,3392,7281,736,1657,2012,14,183,121,2814,68.0,80,4,0
3623,1,1486,4303,1498,603,1657,2019,9,162,498,6524,5.0,79,31,1
3634,0,1699,96,5770,363,1657,2021,11,219,309,6014,99.0,48,12,0
3645,0,8437,2531,5847,736,1657,2019,9,210,217,8263,90.0,80,7,0
3656,0,8648,2336,6683,736,1657,2021,10,205,67,1935,87.0,80,1,0
3668,0,6060,3830,1021,368,1656,2020,9,8,332,7489,105.0,49,12,3
3679,1,6228,4303,7246,736,1656,2021,9,0,104,4231,1.0,80,3,3
3690,1,8070,4303,1130,736,1656,2021,11,0,386,6125,1.0,80,16,2
3701,0,8164,1939,2060,736,1656,2021,14,9,121,4158,106.0,80,4,2
3712,0,4602,2917,5092,603,1655,2020,11,5,199,2113,102.0,79,7,2
3723,1,5184,4303,6086,2,1655,2020,11,0,151,4361,1.0,0,5,2
3734,1,8087,4303,4197,736,1655,2019,11,0,240,4226,1.0,80,8,2
3745,0,7792,23,2215,412,1654,2021,9,211,329,4532,91.0,60,12,0
3756,0,1687,1147,2310,603,1653,2021,8,206,0,4694,88.0,79,0,0
3767,0,57,2193,956,736,1652,2020,12,10,329,167,107.0,80,12,2
3779,0,1901,3921,5508,488,1652,2021,11,4,332,3844,101.0,74,12,2
3790,1,2322,4303,7246,603,1652,2021,11,138,300,7008,3.0,79,11,0
3801,0,2405,2395,3971,736,1652,2021,8,19,354,7269,114.0,80,13,3
3812,1,3615,4303,2971,621,1652,2021,14,0,433,4246,1.0,79,17,2
3823,0,3949,2486,1587,736,1652,1999,8,30,217,3756,123.0,80,7,3
3834,1,4973,1371,7246,736,1652,2021,9,0,291,7067,1.0,80,11,3
3845,0,6899,3929,1501,603,1652,2017,8,214,325,3375,94.0,79,12,0
3856,0,6935,838,5178,603,1652,2017,7,8,309,2179,105.0,79,12,3
3867,0,7826,536,4068,603,1652,2011,7,22,337,1601,117.0,79,12,3
3878,0,7827,536,4070,603,1652,2012,7,20,337,4645,115.0,79,12,3
3890,0,7828,1023,4069,603,1652,2010,7,31,337,8560,124.0,79,12,3
3901,0,7829,781,4067,603,1652,2009,7,40,337,6236,131.0,79,12,3
3912,0,8213,684,4066,603,1652,2008,7,29,40,7722,122.0,79,0,3
3923,0,220,1502,5143,272,1651,2021,12,18,200,6172,113.0,30,7,2
3934,1,716,4303,1346,319,1651,2021,11,110,80,4507,2.0,36,2,0
3945,0,1440,4242,1314,736,1651,1983,11,211,186,6239,91.0,80,7,0
3956,0,2240,1341,2057,736,1651,2021,11,3,283,2872,100.0,80,10,2
3967,1,3039,4303,5535,435,1651,2019,9,0,393,2261,1.0,67,16,3
3978,0,4082,2744,7246,153,1651,2021,12,213,284,8634,93.0,18,10,0
3989,0,4839,144,5683,736,1651,2021,9,210,329,7571,90.0,80,12,0
4001,1,5030,4303,4540,603,1651,2021,9,110,492,1682,2.0,79,30,1
4012,0,6665,396,6600,621,1651,2007,6,204,134,6776,86.0,79,4,0
4023,0,7845,116,7582,736,1651,2019,9,3,199,3745,100.0,80,7,3
4034,0,7951,4219,7246,603,1651,2019,11,216,274,6953,96.0,79,10,0
4045,0,165,3567,4755,302,1650,2021,11,215,350,4806,95.0,34,13,0
4056,0,2869,2986,3732,736,1650,2021,8,20,20,8109,115.0,80,0,3
4067,1,3019,4303,7246,736,1650,2021,11,0,234,5347,1.0,80,8,2
4078,1,4910,4303,7246,736,1650,2021,11,0,446,3706,1.0,80,21,2
4089,0,5608,2572,1623,736,1650,2021,11,3,281,302,100.0,80,10,2
4100,0,7231,3471,4380,736,1650,2021,11,5,200,261,102.0,80,7,2
4112,0,519,3817,2727,621,1649,2019,11,205,318,4602,87.0,79,12,0
4123,0,1224,4303,1733,736,1649,2021,9,150,442,0,39.0,80,19,1
4134,0,1856,104,5440,736,1649,2021,12,15,141,8653,110.0,80,4,2
4145,1,5865,4303,2777,603,1649,2021,13,0,422,3129,1.0,79,17,2
4156,0,1177,4373,7246,603,1648,2020,11,213,289,6901,93.0,79,10,0
4167,0,516,3041,3230,714,1647,2015,8,216,20,4135,96.0,79,0,0
4178,0,7764,927,2861,736,1647,2019,11,213,470,5322,93.0,80,27,1
4189,0,7805,2128,5017,736,1647,2016,11,213,196,5348,93.0,80,7,0
4200,1,669,4303,3193,603,1646,2021,9,151,492,8031,4.0,79,30,1
4211,1,1026,4303,4459,212,1646,2021,11,110,415,748,2.0,22,16,2
4223,0,2404,2395,6219,736,1646,2021,8,16,345,4642,111.0,80,13,3
4234,0,2443,1276,117,736,1646,2020,9,8,200,5646,105.0,80,7,3
4245,0,3191,1114,5682,736,1646,2021,11,4,39,4510,101.0,80,0,2
4256,1,3200,4303,5635,736,1646,2021,11,0,291,5918,1.0,80,11,2
4267,0,3990,4303,2239,736,1646,2021,11,5,329,3374,102.0,80,12,2
4278,0,4017,2278,4222,736,1646,2021,10,158,470,5169,46.0,80,27,1
4289,0,4051,432,1730,736,1646,2021,9,207,513,1571,89.0,80,35,1
4300,0,5748,1868,5581,240,1646,2016,6,214,133,1528,94.0,26,4,0
4311,1,7028,4303,4954,736,1646,2021,11,0,391,4281,1.0,80,16,2
4322,1,8387,4303,346,603,1646,2021,9,138,462,5959,3.0,79,23,1
4334,0,747,88,3088,327,1645,2017,9,7,217,3396,104.0,39,7,3
4345,1,2231,4303,7246,736,1645,2021,11,0,235,6507,1.0,80,8,2
4356,0,3130,1511,5910,603,1645,2017,7,217,203,830,97.0,79,7,0
4367,0,4578,3789,892,603,1645,2018,7,211,337,2854,91.0,79,12,0
4378,1,5682,4303,5293,686,1645,2021,11,0,91,8722,1.0,79,2,2
4389,0,5902,472,981,603,1645,2015,8,9,227,7914,106.0,79,7,3
4400,0,700,4217,7246,736,1644,2019,11,149,281,6951,38.0,80,10,0
4411,0,1220,657,5602,178,1644,2014,7,210,52,2431,90.0,20,0,0
4422,1,1378,4303,7246,736,1644,2021,9,0,291,2939,1.0,80,11,3
4433,0,1573,3174,5455,736,1644,2020,11,205,326,8376,87.0,80,12,0
4446,1,2023,4303,7246,603,1644,2021,12,110,291,6745,2.0,79,11,2
4457,0,4354,3087,7055,736,1644,2021,11,47,52,7945,138.0,80,0,2
4468,0,4373,3830,5474,736,1644,2020,11,8,326,2089,105.0,80,12,2
4479,0,6745,2530,2395,368,1644,2010,9,7,329,829,104.0,49,12,3
4490,1,7507,1742,548,394,1644,2021,11,110,244,4526,2.0,55,8,2
4501,1,7866,4303,7264,736,1644,2021,11,0,399,8423,1.0,80,16,2
4512,0,7939,367,5970,736,1644,2020,12,203,326,1407,85.0,80,12,0
4523,0,7960,794,6393,15,1644,2021,10,212,369,1363,92.0,1,15,0
4534,0,7975,4290,4051,736,1644,2019,9,11,217,4010,108.0,80,7,3
4545,0,196,4467,5645,194,1643,2019,11,215,326,250,95.0,20,12,0
4557,1,647,4303,3581,603,1643,2019,13,138,422,3674,3.0,79,17,2
4568,1,950,4303,3179,58,1643,2016,9,110,414,1631,2.0,10,16,3
4579,1,1450,4303,7246,603,1643,2017,11,110,472,4999,2.0,79,28,1
4590,1,1621,4303,5886,165,1643,2007,14,151,422,1772,4.0,20,17,2
4601,1,1641,4303,3534,603,1643,2018,9,138,482,7759,3.0,79,29,1
4612,1,1747,4303,567,506,1643,2019,11,162,108,5776,5.0,78,3,0
4623,1,1935,4303,6359,506,1643,2019,11,110,108,2175,2.0,78,3,0
4634,1,2729,4303,1340,488,1643,2021,11,110,414,800,2.0,74,16,2
4645,1,2794,4303,2643,319,1643,2017,9,110,393,606,2.0,36,16,3
4656,0,2941,1534,6346,251,1643,2020,9,8,326,1577,105.0,29,12,3
4668,1,3247,4303,7246,506,1643,2020,11,110,96,3166,2.0,78,3,0
4679,1,3283,4303,7067,603,1643,2021,11,110,487,6739,2.0,79,30,1
4690,1,3811,4303,5600,58,1643,2021,11,162,409,8501,5.0,10,16,0
4701,1,3979,4303,7246,407,1643,2015,14,138,424,7493,3.0,59,17,2
4712,1,4416,4303,626,506,1643,2019,11,138,97,4155,3.0,78,3,0
4723,1,4573,4303,3709,319,1643,2019,11,110,412,5668,2.0,36,16,2
4734,1,4880,4303,780,621,1643,2018,13,196,422,5080,8.0,79,17,0
4745,1,5273,4303,6980,603,1643,2019,11,185,488,919,7.0,79,30,1
4756,1,5628,4303,1385,295,1643,2016,13,110,422,5187,2.0,32,17,2
4767,0,5808,3400,2510,251,1643,2012,9,21,329,2625,116.0,29,12,3
4779,0,5833,4481,4541,150,1643,1976,11,31,326,3888,124.0,18,12,2
4790,1,5859,4303,2952,603,1643,2015,10,110,433,2061,2.0,79,17,1
4801,0,5878,3775,5918,338,1643,2018,12,4,326,4943,101.0,42,12,2
4812,1,6130,4303,7478,603,1643,2019,11,138,266,4845,3.0,79,8,0
4823,1,6298,4303,1912,296,1643,2021,9,138,412,56,3.0,33,16,0
4834,0,6305,3426,4793,272,1643,2019,10,215,326,2515,95.0,30,12,0
4845,1,6430,4303,4040,58,1643,2015,13,110,433,27,2.0,10,17,2
4856,1,6733,4303,1677,15,1643,2018,9,138,294,3714,3.0,1,11,0
4867,1,6798,4303,7581,319,1643,2018,9,174,385,577,6.0,36,16,0
4878,1,6829,4303,4314,506,1643,2021,12,110,109,5910,2.0,78,3,2
4890,1,7542,4303,1269,23,1643,2020,12,110,432,1280,2.0,1,17,2
4901,1,7913,4303,890,545,1643,2020,10,151,110,2001,4.0,78,3,0
4912,0,8172,3322,4547,251,1643,2018,9,35,200,1169,128.0,29,7,3
4923,0,8239,2969,4550,251,1643,1959,9,53,326,2353,143.0,29,12,3
4934,1,8277,4303,7126,42,1643,2020,11,110,242,7619,2.0,5,8,2
4945,1,8650,4303,1243,58,1643,2021,11,162,409,5298,5.0,10,16,0
4956,1,8711,4303,4017,435,1643,2020,13,138,423,4478,3.0,67,17,2
4967,1,8714,4303,6471,736,1643,2021,9,0,394,628,1.0,80,16,3
4978,1,8481,4303,2552,603,1642,2021,14,0,422,5161,1.0,79,17,2
4989,1,2850,4303,2037,603,1641,2020,9,83,462,4962,17.0,79,23,1
5001,1,998,4303,7246,736,1640,2020,9,0,385,836,1.0,80,16,3
5012,0,2403,2395,3972,736,1640,2021,8,10,354,1659,107.0,80,13,3
5023,0,2965,4367,6894,251,1640,2021,11,45,371,7613,136.0,29,15,2
5034,0,3118,3000,1414,736,1640,2020,11,214,217,1003,94.0,80,7,0
5045,1,4747,4303,1199,162,1640,2019,11,110,244,1929,2.0,20,8,2
5056,0,5751,3415,6741,368,1640,2020,11,45,332,4893,136.0,49,12,2
5067,0,6411,567,1377,439,1640,2013,8,33,32,6399,126.0,67,0,3
5078,0,6827,2282,4225,435,1640,2021,9,21,353,8621,116.0,67,13,3
5089,0,8613,2825,2670,30,1640,2018,7,3,357,6570,100.0,1,13,3
5100,0,116,1219,3131,603,1639,2012,8,20,0,478,115.0,79,0,3
5112,0,382,4435,2627,656,1639,1997,8,32,0,8340,125.0,79,0,3
5123,0,671,2708,7246,736,1639,2021,7,150,289,6048,39.0,80,10,3
5134,0,679,1794,4987,603,1639,2002,7,214,20,6731,94.0,79,0,0
5145,0,680,1794,4989,603,1639,1997,7,210,185,1156,90.0,79,7,0
5156,0,681,1794,4990,603,1639,1999,7,215,28,8157,95.0,79,0,0
5167,0,1157,3212,4683,603,1639,1997,8,67,199,1321,155.0,79,7,3
5178,1,1267,4303,4008,20,1639,2020,10,0,377,8029,1.0,1,16,2
5189,0,1422,2749,1179,656,1639,2000,7,218,20,1226,98.0,79,0,0
5200,0,1662,1329,1942,603,1639,1995,7,11,64,3409,108.0,79,0,3
5211,0,1927,3018,7413,603,1639,1993,6,216,125,6471,96.0,79,4,0
5223,0,2106,4337,7190,746,1639,2019,9,22,329,7254,117.0,83,12,3
5234,0,2133,746,7419,736,1639,2021,9,23,52,7687,118.0,80,0,3
5245,1,2673,4303,586,736,1639,2021,11,0,393,189,1.0,80,16,2
5256,0,2911,1932,1843,513,1639,2019,7,6,200,2194,103.0,78,7,3
5267,0,3885,1988,2883,632,1639,2008,6,214,125,7980,94.0,79,4,0
5278,0,3886,1855,2881,632,1639,2011,6,213,125,8597,93.0,79,4,0
5289,0,4072,1464,3795,603,1639,2010,7,20,203,4206,115.0,79,7,3
5300,0,4462,1373,6118,512,1639,2019,8,27,312,1359,120.0,78,12,3
5311,1,4469,2542,4558,736,1639,2021,11,0,409,634,1.0,80,16,2
5322,0,4521,3523,7655,187,1639,2005,7,55,337,6148,145.0,20,12,3
5334,0,4576,2664,6039,603,1639,1988,8,33,15,254,126.0,79,0,3
5345,0,4663,3896,3906,736,1639,2021,9,216,5,1547,96.0,80,0,0
5356,0,4746,3215,1435,603,1639,1995,7,4,60,7198,101.0,79,0,3
5367,0,4758,1372,3182,603,1639,2016,7,23,197,6711,118.0,79,7,3
5378,0,5086,1668,5219,718,1639,2011,8,12,230,4,109.0,79,7,3
5389,0,5107,1930,1456,603,1639,2001,8,207,185,5510,89.0,79,7,0
5400,0,5270,815,1570,589,1639,2018,7,9,337,4866,106.0,78,12,3
5411,0,5450,2680,1979,736,1639,1992,8,4,345,7725,101.0,80,13,3
5422,1,5660,3904,138,736,1639,2020,11,0,410,7422,1.0,80,16,2
5433,1,5714,4303,5622,603,1639,2018,13,0,422,7736,1.0,79,17,2
5445,0,5795,4268,3575,506,1639,2019,8,4,326,8128,101.0,78,12,3
5456,1,6024,4303,4048,736,1639,2016,14,138,86,5339,3.0,80,2,2
5467,0,6204,1360,7475,603,1639,2008,7,30,337,7701,123.0,79,12,3
5478,0,6261,1891,3102,603,1639,2010,8,9,230,5131,106.0,79,7,3
5489,0,6409,765,1374,603,1639,2000,6,207,125,8016,89.0,79,4,0
5500,0,6521,1684,1391,656,1639,2009,7,35,60,5579,128.0,79,0,3
5511,0,6602,3526,4908,228,1639,1999,6,203,125,8265,85.0,22,4,0
5522,0,6698,2505,4604,603,1639,2019,8,207,199,2397,89.0,79,7,0
5533,0,6738,50,7458,603,1639,2006,7,11,29,5398,108.0,79,0,3
5544,0,6846,351,2407,718,1639,2010,8,8,344,3288,105.0,79,12,3
5557,0,6900,3572,6957,603,1639,2019,7,42,309,4331,133.0,79,12,3
5568,0,7180,979,4896,603,1639,1997,8,36,513,2243,129.0,79,35,1
5579,0,7335,1958,5835,603,1639,1984,6,34,8,7830,127.0,79,0,3
5590,0,7336,1958,5836,603,1639,1986,6,18,11,3145,113.0,79,0,3
5601,0,7337,1958,5837,603,1639,1989,6,17,138,977,112.0,79,4,3
5612,0,7418,122,3951,549,1639,2003,8,39,309,7814,130.0,78,12,3
5623,0,7438,4397,1704,603,1639,1980,8,3,0,6780,100.0,79,0,3
5634,0,7644,3984,2671,596,1639,2006,7,6,326,1552,103.0,78,12,3
5645,0,7774,629,4327,603,1639,2008,8,203,359,938,85.0,79,13,0
5656,0,7780,3276,901,658,1639,2002,7,31,0,2916,124.0,79,0,3
5668,0,7806,1301,582,649,1639,2010,7,6,58,2192,103.0,79,0,3
5679,0,8283,2398,3764,727,1639,2003,8,28,47,1282,121.0,79,0,3
5690,0,8284,2945,3765,621,1639,2012,8,207,47,2614,89.0,79,0,0
5701,0,8285,3186,4936,695,1639,2009,8,212,47,6032,92.0,79,0,0
5712,0,8399,3554,7255,368,1639,2020,11,17,332,146,112.0,49,12,2
5723,0,8519,4363,6073,695,1639,1998,7,19,338,874,114.0,79,12,3
5734,0,8594,1479,2583,603,1639,1998,8,21,336,4868,116.0,79,12,3
5745,0,8651,2679,2601,736,1639,2019,8,15,309,4609,110.0,80,12,3
5756,1,8730,4303,1975,470,1639,2021,11,0,394,5744,1.0,70,16,2
5767,0,490,2714,1278,603,1638,2021,11,218,20,187,98.0,79,0,0
5779,0,1930,1709,5138,736,1638,2020,9,218,326,1138,98.0,80,12,0
5790,1,2112,4303,7246,603,1638,2019,11,0,446,6773,1.0,79,21,2
5801,1,4029,3872,963,736,1638,2020,9,0,77,1900,1.0,80,2,3
5812,0,4288,2700,7020,603,1638,2019,8,3,513,1164,100.0,79,35,1
5823,0,4681,2051,5688,736,1638,2021,11,210,200,3014,90.0,80,7,0
5834,0,5597,1706,863,736,1638,2021,11,212,332,5506,92.0,80,12,0
5845,1,6444,4303,4861,342,1638,2021,11,0,241,6617,1.0,44,8,2
5856,1,6453,1952,7246,736,1638,2021,11,0,96,1034,1.0,80,3,2
5867,1,7049,4303,6833,105,1638,2020,9,0,85,4131,1.0,12,2,3
5878,1,6528,4303,5149,603,1637,2021,13,151,422,8152,4.0,79,17,2
5890,0,260,448,353,736,1636,2020,9,200,326,1960,82.0,80,12,0
5901,0,3807,272,1052,603,1636,2012,8,217,309,7858,97.0,79,12,0
5912,1,7714,4303,7600,319,1636,2021,9,162,80,7923,5.0,36,2,0
5923,0,8438,3006,1560,736,1636,2019,9,210,217,3855,90.0,80,7,0
5934,0,3418,3930,7391,736,1635,2018,11,192,319,7549,76.0,80,12,0
5945,0,8640,320,5437,162,1635,2019,9,201,281,7110,83.0,20,10,0
5956,0,3042,454,2650,328,1634,2010,11,4,326,1496,101.0,40,12,2
5967,0,7285,2028,4280,621,1634,2021,7,12,0,7355,109.0,79,0,3
5978,1,5754,3952,4591,736,1634,2021,11,0,414,3933,1.0,80,16,2
5989,1,6224,4303,6385,603,1634,2021,11,0,462,1360,1.0,79,23,1
6001,1,2768,4303,7604,736,1633,2021,9,0,80,2891,1.0,80,2,3
6012,1,3588,4303,5393,736,1633,2021,11,0,412,1161,1.0,80,16,2
6023,0,6359,4303,7246,736,1633,2021,6,217,289,7236,97.0,80,10,0
6034,1,7533,4303,6917,319,1633,2021,11,110,412,4342,2.0,36,16,2
6045,0,7717,2140,2541,603,1633,2021,8,205,345,2372,87.0,79,13,0
6056,0,2802,2283,2801,736,1632,2021,11,214,230,2092,94.0,80,7,0
6067,0,4827,4288,7246,736,1632,2021,9,207,281,4357,89.0,80,10,0
6078,0,7272,2568,1252,736,1632,2021,11,206,219,6394,88.0,80,7,0
6089,1,7588,4303,5435,736,1632,2021,10,0,385,7104,1.0,80,16,2
6100,1,8069,4303,1817,603,1632,2021,11,110,447,5575,2.0,79,21,1
6112,0,1234,366,6888,736,1631,2019,9,11,329,1973,108.0,80,12,3
6123,0,5132,1801,1556,45,1631,2016,9,216,326,349,96.0,6,12,0
6134,0,5284,2284,5363,368,1631,2003,11,202,200,1296,84.0,49,7,0
6145,0,5285,2284,5363,736,1631,2004,9,186,200,1754,70.0,80,7,0
6156,1,7956,4303,7246,736,1631,2021,11,0,292,7610,1.0,80,11,2
6167,0,6,864,2278,402,1630,2014,11,32,200,7494,125.0,58,7,2
6178,0,7,864,4533,402,1630,2016,11,24,200,1640,119.0,58,7,2
6189,0,4209,864,5840,402,1630,2015,11,8,367,7585,105.0,58,15,2
6200,1,7517,4303,524,603,1630,2001,9,110,451,4745,2.0,79,21,1
6211,1,5032,4303,6703,736,1629,2021,9,0,394,6581,1.0,80,16,3
6223,1,798,4303,5341,488,1628,2018,9,0,394,3935,1.0,74,16,3
6234,1,1054,4303,1534,603,1628,2021,9,151,482,5939,4.0,79,29,1
6245,1,1313,4303,1185,162,1628,2018,11,151,410,2671,4.0,20,16,0
6256,1,1411,4303,522,603,1628,2018,9,0,487,8711,1.0,79,30,1
6267,1,1420,4303,4549,736,1628,2019,11,0,412,4312,1.0,80,16,2
6278,1,1581,1291,7246,444,1628,2020,13,110,422,6184,2.0,69,17,2
6289,1,1877,4303,5677,158,1628,2020,11,110,244,5094,2.0,19,8,2
6300,1,2648,1666,4039,736,1628,2020,9,0,393,4863,1.0,80,16,3
6311,1,2743,4303,4186,603,1628,2015,9,174,492,2159,6.0,79,30,1
6322,1,2926,4303,3003,603,1628,2018,11,138,262,4574,3.0,79,8,0
6334,1,4149,4303,4513,444,1628,2020,11,162,241,5278,5.0,69,8,0
6345,0,4665,4477,7173,736,1628,1981,9,42,5,6397,133.0,80,0,3
6356,0,4666,4477,7172,736,1628,1982,11,50,5,6396,140.0,80,0,2
6367,0,4668,4476,7174,736,1628,1988,9,27,5,6760,120.0,80,0,3
6378,1,5087,4303,6353,2,1628,2019,11,0,387,3708,1.0,0,16,2
6389,1,5536,4303,5058,603,1628,2019,11,110,498,4349,2.0,79,31,1
6400,1,5681,4303,805,319,1628,2018,11,0,386,555,1.0,36,16,2
6411,1,5886,3528,3674,603,1628,2019,9,151,264,8490,4.0,79,8,0
6422,1,6118,4303,2176,86,1628,2020,11,174,487,6280,6.0,10,30,1
6433,1,6867,4303,1968,603,1628,2018,11,0,265,3188,1.0,79,8,2
6445,1,7331,4303,4143,488,1628,2018,11,0,244,1680,1.0,74,8,2
6456,1,7373,4303,4917,603,1628,2020,11,0,291,6976,1.0,79,11,2
6467,1,7943,3911,1749,506,1628,2018,11,0,99,5731,1.0,78,3,2
6478,1,8592,4303,5174,15,1628,2021,11,0,409,7183,1.0,1,16,2
6489,0,170,2842,2470,736,1627,2021,11,44,326,6318,135.0,80,12,2
6500,1,2223,4303,1653,444,1627,2021,11,151,241,8419,4.0,69,8,0
6511,0,2396,3216,3937,603,1627,2021,7,16,309,1330,111.0,79,12,3
6522,1,3161,4303,1357,435,1627,2021,9,110,382,3474,2.0,67,16,3
